queryNum,queryID,variantID,queryText
912,37657,3902464,"SELECT empName, salary*comission as salary FROM Employee WHERE salary * comission > (SELECT salary * comission FROM Employee WHERE jobTitle='IT Manager') AND jobTitle LIKE '%Manager%'"
913,125568,3902464,"SELECT empName, salary * comission FROM Employee WHERE Employee.salary * Employee.comission > (SELECT salary * comission FROM Employee WHERE jobTitle = ""IT Manager"") AND (Employee.jobTitle = ""General Manager"" OR Employee.jobTitle = ""IT Manager"" OR Employee.jobTitle = ""Operations Manager"" OR Employee.jobTitle = ""Sales Manager"")"
914,11485,3902464,"SELECT a.empName, (a.salary*a.comission) FROM (Select * FROM Employee c WHERE c.empID IN (Select f.managerID FROM Employee f)) as a WHERE a.salary*a.comission > (SELECT b.salary*b.comission FROM Employee b WHERE b.jobTitle = ""IT Manager"")"
915,34406,3902464,"SELECT empName, salary * comission FROM Employee WHERE jobTitle LIKE ""%Manager%"" AND salary * comission > (SELECT salary * comission FROM Employee WHERE jobTitle = ""IT Manager"")"
916,342776,3902464,"SELECT DISTINCT b.empName, b.salary * b.comission FROM Employee a JOIN Employee b ON a.managerID = b.empID WHERE b.salary * b.comission > (SELECT salary * comission                                 FROM Employee                                 WHERE jobTitle = 'IT Manager') "
917,33032,3902464,"Select a.empName, salary*comission From Employee E Where a.empID IN (Select managerID From Employee) &&  (a.salary*a.comission) > ( Select salary*comission From Employee E Where jobTitle = 'IT Manager')  "
918,34549,3902464,"SELECT  empName, salary * comission FROM    Employee  WHERE   (salary * comission) >          (         SELECT salary * comission         FROM Employee         WHERE jobTitle = ""IT Manager""         ) AND          (jobTitle LIKE '%Manager%')"
919,34603,3902464,"SELECT a.empName, a.salary * a.comission as Salary_after_Com FROM Employee e WHERE a.empID IN (SELECT managerID from Employee) AND a.salary * a.comission >(SELECT e2.salary * e2.comission from Employee e2 WHERE e2.jobTitle = ""IT Manager"")"
920,34602,3902464,"SELECT empName, salary*comission FROM Employee WHERE salary*comission > (SELECT salary*comission FROM Employee WHERE jobTitle = 'IT Manager') AND jobTitle LIKE '%Manager'"
921,124539,3902464,"SELECT Employee.empName, (Employee.salary * Employee.comission) as mul FROM Employee WHERE Employee.jobTitle LIKE ""%Manager%""  AND (Employee.salary * Employee.comission) > (SELECT (Employee.salary * Employee.comission) FROM Employee WHERE Employee.jobTitle LIKE ""%IT Manager%"")  "
922,308057,3902464,"SELECT empName, salary*comission FROM Employee WHERE salary*comission > (SELECT salary*comission FROM Employee WHERE jobTitle = ""IT Manager"") AND jobTitle LIKE ""%Manager"" "
923,186896,3902464,"SELECT a.empName, a.salary*a.comission FROM Employee e WHERE (a.empID = ANY(SELECT DISTINCT e3.managerID                      FROM Employee e3)) AND        ((a.salary*a.comission) > (SELECT e2.Salary*e2.comission                                  FROM Employee e2                                  WHERE e2.jobTitle = 'IT Manager'))"
924,32969,3902464,"select empName, salary * comission as sac from Employee where empID in (select distinct managerID               from Employee)                and  salary * comission > (select salary * comission as sac                       from Employee                        where jobTitle = 'IT Manager')     -- select salary * comission as sac -- from Employee  -- where jobTitle = 'IT Manager'"
925,202279,3902464,"SELECT a.empName, a.salary * a.comission as Salary_after_Com FROM Employee e WHERE a.empID IN (SELECT managerID FROM Employee) AND a.salary * a.comission > (SELECT e2.salary * e2.comission as sac FROM Employee e2 WHERE e2.jobTitle=""IT Manager"")"
926,38065,3902464,"select empName, salary * comission as sac from Employee where empID in (select distinct managerID                 from Employee) and salary * comission > (select salary * comission as sac                                                         from Employee                                                         where jobTitle = 'IT Manager')   "
927,5259,3902464,"SELECT empName, salary * comission AS salary_after_commision FROM Employee WHERE (salary * comission) > (SELECT salary * comission FROM Employee WHERE jobTitle = 'IT Manager') AND  jobTitle LIKE '%Manager%'"
928,5265,3902464,"SELECT a.empName, a.salary * a.comission FROM Employee a  WHERE a.empID IN (     SELECT managerID FROM Employee ) AND a.salary * a.comission > (     SELECT salary * comission FROM Employee WHERE jobTitle = 'IT Manager' )"
929,5271,3902464,"SELECT empName, (salary * comission) AS Salary_after_Com FROM Employee WHERE (salary * comission) > (SELECT (salary * comission) AS benchmark FROM Employee WHERE jobTitle = ""IT Manager"") AND empID IN (SELECT managerID FROM Employee)"
930,313213,3902464,"SELECT a.empName, a.salary * a.comission as Salary_after_Com FROM Employee e WHERE a.empID IN (SELECT managerID FROM Employee) AND a.salary * a.comission > (SELECT e2.salary * e2.comission as sac FROM Employee e2 WHERE e2.jobTitle=""IT Manager"") "
931,332020,3902464,"SELECT empName, salary * comission as sac FROM Employee WHERE empID IN (SELECT DISTINCT managerID FROM Employee) AND salary * comission > (SELECT salary *comission                                         FROM Employee                                         WHERE jobTitle= 'IT Manager')"
932,30765,3902464,"SELECT empName, salary*comission FROM Employee WHERE salary*comission> (SELECT salary*comission FROM Employee WHERE jobTitle='IT Manager' ) AND jobTitle LIKE ('%Manager') "
933,6575,3902464,"SELECT a.empName, a.salary * a.comission as Salary_after_Com FROM Employee e WHERE a.empID IN (SELECT managerID FROM Employee) AND  a.salary * a.comission > (SELECT e2.salary * e2.comission as sac FROM Employee e2 WHERE e2.jobTitle=""IT Manager"")"
934,5256,3902464,"SELECT empName, salary * comission FROM Department a NATURAL JOIN Employee emp WHERE jobTitle LIKE ""%manager"" AND salary * comission > (SELECT salary * comission                                                      FROM Department a NATURAL JOIN Employee emp                                                      WHERE jobTitle = ""IT Manager"")"
935,33116,3902464,"SELECT a.empName, a.salary * a.comission FROM (SELECT *      FROM Employee     WHERE a.empID in (SELECT a.managerID From Employee)) as Employee WHERE a.salary * a.comission > (SELECT a.salary * a.comission FROM a WHERE a.jobTitle = 'IT Manager')  /*  Another attempt:   SELECT a.empName, a.salary * a.comission FROM (SELECT *      FROM Employee     WHERE a.jobTitle like ""%Manager%"") as Employee WHERE a.salary * a.comission > (SELECT a.salary * a.comission FROM a WHERE a.jobTitle = 'IT Manager') */ "
936,5493,3902464,"SELECT empName, salary * comission as sac  FROM Employee WHERE empID IN (SELECT DISTINCT managerID FROM Employee) AND salary * comission > (SELECT salary * comission FROM Employee WHERE jobTitle = 'IT Manager');"
937,5308,3902464,"SELECT Employee.empName, Employee.salary * Employee.comission FROM Employee WHERE (Employee.jobTitle = 'General Manager' OR         Employee.jobTitle = 'Operations Manager' OR         Employee.jobTitle = 'Sales Manager') AND         ((Employee.salary * Employee.comission) >         (SELECT Employee.salary * Employee.comission         FROM Employee         WHERE Employee.jobTitle = 'IT Manager'))         "
938,36050,3902464,"SELECT empName, salary*comission as Salary_after_Com FROM Employee a natural join Department d WHERE a.empID IN (SELECT managerID FROM Employee) AND a.salary * a.comission >              (SELECT e2.salary * e2.comission as sac              FROM Employee e2             WHERE e2.jobTitle=""IT Manager"")"
939,5283,3902464,"SELECT empName, salary * comission as ManagerSalary FROM Employee WHERE jobTitle LIKE ""%Manager"" and salary * comission > (SELECT salary * comission as Salary FROM Employee WHERE jobTitle = ""IT Manager"")"
940,5669,3902464,"SELECT e2.empName, e2.salary* e2.comission FROM Employee a, Employee e2 WHERE a.comission * a.salary < e2.comission * e2.salary and (a.jobTitle = 'IT Manager' and e2.jobTitle <> 'IT Manager') and e2.jobTitle Like '%Manager';  "
941,36849,3902464,"SELECT empName, salary * comission from Employee WHERE jobTitle LIKE ""%Manager%"" AND (salary * comission) > ALL(     SELECT (salary * comission) FROM Employee WHERE jobTitle=""IT Manager"" );"
942,34723,3902464,"SELECT empName, salary * comission as sac FROM Employee WHERE empID in (SELECT DISTINCT managerID                 FROM Employee) AND                  salary * comission > (SELECT salary * comission as sac                                         FROM Employee                                         WHERE jobTitle = 'IT Manager')   -- -- salary after commision of IT Manager -- SELECT salary * comission as sac -- FROM Employee -- WHERE jobTitle = 'IT Manager'  -- -- list of managers -- SELECT DISTINCT managerID -- FROM Employee e  -- -- salary after commision of managers -- SELECT salary * commision as sac -- FROM Employee -- WHERE empID IN (SELECT DISTINCT managerID --                 FROM Employee) "
943,32807,3902464,"SELECT empName, salary * comission FROM Employee WHERE (jobTitle LIKE ""%Manager%"") AND (salary * comission > (     SELECT salary * comission     FROM Employee     WHERE jobTitle = ""IT Manager"" ))"
944,5092,3902464,"SELECT a.empName, a.salary*a.comission as Salary_after_Com FROM Employee e WHERE a.empID IN (SELECT managerID FROM Employee) AND a.salary*a.comission > (SELECT e2.salary*e2.comission as sac FROM Employee e2 WHERE jobTitle=""IT Manager"")  "
945,126556,3902464,"SELECT a.empName, (a.salary*a.comission) AS Salary_after_Com FROM Employee e WHERE a.jobTitle LIKE ""%Manager"" AND (a.salary*a.comission) >      (SELECT m.salary*m.comission FROM Employee m WHERE m.jobTitle = ""IT Manager"")"
946,313637,3902464,"SELECT a.empName, a.salary * a.comission AS Salary_After_Com FROM Employee a  WHERE a.empID in (SELECT managerID FROM Employee) AND a.salary* a.comission > (SELECT emp2.salary * emp2                                 .comission FROM Employee emp2 WHERE emp2.jobTitle = ""IT Manager"")"
947,37267,3902464,"SELECT empName, comission*salary FROM Employee WHERE jobTitle LIKE '%Manager' and comission*salary > (SELECT comission*salary FROM Employee WHERE jobTitle='IT Manager')"
948,35116,3902464,"SELECT empName, salary* comission FROM Employee WHERE Employee.salary * Employee.comission > (SELECT salary * comission FROM Employee WHERE jobTitle = ""IT Manager"" ) and deptID = 3"
949,33188,3902464,"SELECT empName, salary*comission  FROM Employee WHERE salary*comission > (SELECT salary * comission                           FROM Employee                           WHERE jobTitle = 'IT Manager')       AND empID IN (SELECT managerID FROM Employee)   "
950,30481,3902464,"SELECT empName, salary * comission as total_compensation FROM Employee WHERE (salary * comission) > (SELECT (salary * comission) as total_compensation                             FROM Employee                             WHERE jobTitle LIKE 'IT Manager')     AND jobTitle LIKE '%Manager%'"
951,36594,3902464,"SELECT a.empName, a.salary * a.comission FROM Employee E      JOIN Department b ON b.deptID = a.deptID WHERE a.jobTitle LIKE '%Manager'       AND        (SELECT a.salary * a.comission        FROM Employee a WHERE a.jobTitle LIKE 'IT Manager')        <         (a.salary * a.comission)"
952,5791,3902464,"select empName, salary * comission as Salary_after_Com from Employee where jobTitle like ""%Manager"" and salary * comission > (     select salary * comission     from Employee     where jobTitle = ""IT Manager"" )"
953,331540,3902464,"Select empName,salary*comission From Employee  where jobTitle LIKE ""%Manager"" and jobTitle NOT LIKE ""IT Manager"" and salary*comission >ALL (Select E.salary*E.comission from Employee E where E.jobTitle LIKE ""IT Manager"" ) "
954,10556,3902464,"SELECT empName, salary*comission as sac FROM Employee WHERE empID IN (SELECT DISTINCT managerID                 FROM Employee) AND salary*comission > (SELECT salary*comission as sac                                                        FROM Employee                                                        WHERE jobTitle = 'IT Manager')"
955,33198,3902464,"SELECT a.empName, a.salary * a.comission as Salary_after_Com FROM Employee e WHERE a.empID IN (SELECT managerID FROM Employee) AND  a.salary * a.comission > (SELECT e2.salary * e2.comission as sac FROM Employee e2 WHERE e2.jobTitle=""IT Manager"")"
956,124294,3902464,"SELECT empName, salary * comission FROM Employee WHERE (salary * comission) > (SELECT (salary * comission) AS salaryAfterComission FROM Employee WHERE jobTitle = ""IT Manager"") AND jobTitle LIKE ""%Manager%"""
957,322502,3902464,"SELECT a.empName, a.salary * a.comission AS Salary_after_Com FROM Employee e WHERE a.empID IN (SELECT managerID FROM Employee)      AND a.salary * a.comission > (SELECT e2.salary * e2.comission AS sac                                   FROM Employee e2                                   WHERE e2.jobTitle = 'IT Manager');"
958,313665,3902462,"select a.empName, b.deptName from Employee a natural join Department d where a.salary > (     select minSalary     from Salary_Grade     where grade = 15     )     and a.salary < (     select maxSalary     from Salary_Grade     where grade = 15     );"
959,10968,3902462,"SELECT empName, deptName FROM Employee INNER JOIN Department ON Employee.deptID = Department.deptID INNER JOIN Salary_Grade on Salary_Grade.grade = 15 WHERE salary > minSalary AND salary < maxSalary"
960,11323,3902462,"SELECT a.empName, b.deptName FROM Employee a JOIN Department b ON (a.deptID = b.deptID) WHERE a.salary >= ( SELECT minSalary FROM Salary_Grade WHERE grade=15 ) AND a.salary <= ( SELECT maxSalary FROM Salary_Grade WHERE grade=15 )  "
961,37657,3902462,"SELECT empName, deptName FROM Department NATURAL JOIN Employee WHERE Employee.salary >= (SELECT minSalary FROM Salary_Grade WHERE grade=15) and Employee.salary <= (SELECT maxSalary FROM Salary_Grade WHERE grade=15)"
962,125568,3902462,"SELECT empName, deptName FROM Employee INNER JOIN Department ON Employee.deptID = Department.deptID WHERE salary > (SELECT minSalary FROM Salary_Grade WHERE grade = 15)  AND salary < (SELECT maxSalary FROM Salary_Grade WHERE grade = 15);"
963,36038,3902462,"Select a.empName, b.deptName From Employee a, Department b where a.deptId = b.deptId and a.salary <= (Select maxSalary from Salary_Grade where grade = 15) and a.salary >= (Select minSalary from Salary_Grade where grade = 15) "
964,11485,3902462,"SELECT empName, deptName FROM Department a JOIN Employee b on a.deptID = b.deptID WHERE b.salary <= (SELECT maxSalary FROM Salary_Grade WHERE grade = 15) && b.salary > (SELECT minSalary FROM Salary_Grade WHERE grade = 15) "
965,34406,3902462,"SELECT a.empName, b.deptName FROM Employee a NATURAL JOIN Department d WHERE a.salary >=  (SELECT minSalary  FROM Salary_Grade  WHERE grade = 15) AND a.salary <= (SELECT maxSalary  FROM Salary_Grade  WHERE grade = 15)"
966,342776,3902462,"SELECT a.empName, a.deptName FROM (SELECT * FROM Employee NATURAL JOIN Department) AS E WHERE a.salary > (SELECT minSalary FROM Salary_Grade WHERE grade = 15 ) AND a.salary < (SELECT maxSalary FROM Salary_Grade WHERE grade = 15 )"
967,131080,3902462,"SELECT b.empName, a.deptName FROM Department a JOIN Employee b ON b.deptID = a.deptID WHERE b.salary BETWEEN (SELECT minSalary FROM Salary_Grade WHERE grade = 15) AND (SELECT maxSalary FROM Salary_Grade WHERE grade = 15)"
968,33032,3902462,"Select a.empName, b.deptName From Employee a, Department b Where salary >= (Select minSalary From Salary_Grade Where grade = 15)  && salary <= (Select maxSalary From Salary_Grade Where grade = 15) && a. deptID = b. deptID"
969,34549,3902462,"SELECT  DISTINCT a.empName, b.deptName FROM    Employee a, Department b WHERE   (         SELECT  sal.grade         FROM    Salary_Grade sal         WHERE   a.salary < sal.maxSalary AND a.salary > sal.minSalary AND sal.grade = 15         ) AND (         b.deptID = a.deptID         )"
970,128458,3902462,"SELECT Employee.empName, Department.deptName FROM Employee, Salary_Grade, Department    WHERE Salary_Grade.grade = 15    AND Employee.salary > Salary_Grade.minSalary    AND Employee.salary < Salary_Grade.maxSalary    AND Employee.deptID = Department.deptID     "
971,34603,3902462,"SELECT a.empName, b.deptName FROM Employee a JOIN Department b ON a.deptID = b.deptID WHERE a.salary >= (SELECT minSalary FROM Salary_Grade WHERE grade=15) AND a.salary <= (SELECT maxSalary FROM Salary_Grade WHERE grade=15) "
972,34602,3902462,"SELECT a.empName, b.deptName FROM Employee a NATURAL JOIN Department d WHERE a.salary >= (SELECT minSalary FROM Salary_Grade WHERE grade = 15) AND a.salary <= (SELECT maxSalary FROM Salary_Grade WHERE grade = 15)"
973,124539,3902462,"SELECT empName, deptName FROM Employee NATURAL JOIN Department, Salary_Grade WHERE (Employee.Salary > Salary_Grade.minSalary AND Employee.Salary < Salary_Grade.maxSalary) AND Salary_Grade.grade = 15   -- SELECT Salary_Grade.grade -- FROM Salary_Grade -- WHERE 60000 > Salary_Grade.minSalary AND 60000 < Salary_Grade.maxSalary    "
974,308057,3902462,"SELECT empName, deptName FROM Employee NATURAL JOIN Department WHERE salary >= (SELECT minSalary FROM Salary_Grade WHERE grade = 15) AND salary <= (SELECT maxSalary FROM Salary_Grade WHERE grade = 15)     "
975,186896,3902462,"SELECT a.empName, b.deptName FROM Employee a Natural JOIN Department d WHERE (a.Salary >= (SElECT minSalary                     FROM Salary_Grade s                     WHERE s.grade = 15)) AND (a.Salary <= (SELECT maxSalary                                                            FROM Salary_Grade s                                                            WHERE s.grade = 15));"
976,32969,3902462,"select a.empName, b.deptName from Employee a natural join Department d where a.salary >= (select minSalary                   from Salary_Grade                   where grade = 15) and       a.salary <= (select maxSalary                    from Salary_Grade                    where grade = 15)                                         -- from Employee a join Department b on (a.deptID = b.deptID)  -- select minSalary -- from Salary_Grade -- where grade = 15  -- select maxSalary -- from Salary_Grade -- where grade = 15"
977,202279,3902462,"SELECT a.empName, b.deptName FROM Employee a JOIN Department b ON a.deptID = b.deptID WHERE a.salary >= (SELECT minSalary FROM Salary_Grade WHERE grade=15) AND a.salary <= (SELECT maxSalary FROM Salary_Grade WHERE grade=15)"
978,7926,3902462,"select empName, deptName from Employee as A left join Salary_Grade on salary >= minSalary and salary <= maxSalary left join Department as b on a.deptID = b.deptID where grade = 15"
979,38065,3902462,"select empName, deptName from Employee natural join Department where salary >= (select minSalary                 from Salary_Grade                 where grade = 15) and          salary <= (select maxSalary                 from Salary_Grade                 where grade = 15)   -- from Employee e join Department d on e.deptID = d.deptID   -- select minSalary, maxSalary -- from Salary_Grade -- where grade = 15;"
980,33326,3902462,"SELECT Employee.empName, Department.deptName FROM Employee, Department, Salary_Grade     WHERE Employee.deptID = Department.deptID AND Salary_Grade.grade = 15 AND      Employee.salary > Salary_Grade.minSalary AND Employee.salary < Salary_Grade.maxSalary"
981,36288,3902462,"SELECT a.empName, b.deptName FROM Employee a join Department b on a.deptID = b.deptID WHERE a.salary >= (SELECT minSalary FROM Salary_Grade WHERE grade=15) AND  a.salary <= (SELECT maxSalary FROM Salary_Grade WHERE grade=15);"
982,5259,3902462,"SELECT b.EmpName, a.deptName FROM Department a NATURAL JOIN Employee em WHERE b.salary <= (SELECT maxSalary from Salary_Grade where grade = 15) AND b.salary >= (SELECT minSalary from Salary_Grade where grade = 15);"
983,5271,3902462,"SELECT e.empName, d.deptName FROM (Employee e) NATURAL JOIN (Department d) WHERE e.salary >= (SELECT minSalary FROM Salary_Grade WHERE grade = 15) AND e.salary <= (SELECT maxSalary FROM Salary_Grade WHERE grade = 15)"
984,4769,3902462,"SELECT empName, deptName FROM Employee a NATURAL JOIN Department dept WHERE salary < (SELECT maxSalary FROM Salary_Grade WHERE grade = 15)   AND salary > (SELECT minSalary FROM Salary_Grade WHERE grade = 15)"
985,313213,3902462,"select empName, deptName from Employee natural join Department where salary >= (select minSalary from Salary_Grade where grade=15) and salary <= (select maxSalary from Salary_Grade where grade=15)"
986,332020,3902462,"SELECT a.empName, b.deptName FROM Employee a NATURAL JOIN Department d WHERE a.salary >= (SELECT minSalary                     FROM Salary_Grade                     WHERE grade=15) AND                    a.salary<= (SELECT maxSalary                     FROM Salary_Grade                     WHERE grade=15)"
987,30765,3902462,"SELECT a.empName, b.deptName FROM Employee a, Department b, Salary_Grade c WHERE a.deptID=b.deptID AND c.grade=15 AND a.salary<=c.maxSalary AND a.salary>=c.minSalary"
988,5726,3902462,"SELECT a.empName, deptName FROM Employee a JOIN Department b ON a.deptID=b.deptID WHERE a.salary >= (SELECT minSalary FROM Salary_Grade WHERE grade=15) AND  a.salary <= (SELECT maxSalary FROM Salary_Grade WHERE grade=15)"
989,6575,3902462,"SELECT a.empName, b.deptName FROM Employee a JOIN Department b ON a.deptID = b.deptID WHERE a.salary >= (SELECT minSalary FROM Salary_Grade WHERE grade=15) AND a.salary <= (SELECT maxSalary FROM Salary_Grade WHERE grade=15)"
990,5256,3902462,"SELECT empName, deptName FROM Department a NATURAL JOIN Employee emp where      salary >= (SELECT minSalary                     FROM Salary_Grade sg                     WHERE sg.grade = 15) AND     salary <= (SELECT maxSalary                     FROM Salary_Grade sg                     WHERE sg.grade = 15)"
991,33116,3902462,"SELECT Employee.empName, Department.deptName FROM Department, Employee, Salary_Grade WHERE Employee.Salary < Salary_Grade.maxSalary and Salary_Grade.grade = 15 and Employee.Salary > Salary_Grade.minSalary and Employee.deptID = Department.deptID"
992,5678,3902462,"SELECT a.empName, b.deptName FROM Employee a JOIN Department b ON a.deptID = b.deptID WHERE a.salary >= (SELECT minSalary FROM Salary_Grade WHERE grade = 15)  AND a.salary <= (SELECT maxSalary FROM Salary_Grade WHERE grade = 15)"
993,36050,3902462,"SELECT empName, deptName FROM  Salary_Grade g, Employee e natural join Department a  WHERE (e.salary > g.minSalary and e.salary < g.maxSalary) and (g.grade=15)"
994,5283,3902462,"SELECT b.empName, a.deptName FROM Department a, Employee b WHERE a.deptID = b.deptID and b.salary <= (SELECT maxSalary from Salary_Grade WHERE grade = 15) and b.salary >= (SELECT minSalary from Salary_Grade WHERE grade = 15)"
995,5669,3902462,"select empName, deptName from (Employee emp JOIN Department dept on emp.deptID = dept.deptID), Salary_Grade where grade = 15 and salary >= minSalary and salary <= maxSalary;"
996,36849,3902462,"SELECT empName, deptName from (Employee NATURAL JOIN Department as ED) WHERE EXISTS (SELECT * FROM Salary_Grade where grade=15 AND minSalary <= salary AND maxSalary >= salary); "
997,5722,3902462,"SELECT Employee.empName, Department.deptName  FROM Employee NATURAL JOIN Department WHERE salary >= (SELECT minSalary                         FROM Salary_Grade                         WHERE grade = 15)     AND salary <= (SELECT maxSalary                         FROM Salary_Grade                         WHERE grade = 15);   "
998,5092,3902462,"SELECT a.empName, b.deptName  FROM Employee a NATURAL JOIN Department b JOIN Salary_Grade c ON a.salary > c.minSalary AND a.salary < c.maxSalary WHERE c.grade = 15"
999,126556,3902462,"SELECT a.empName, b.deptName FROM Employee a, Department b, Salary_Grade c WHERE a.deptID = b.deptID AND c.grade = 15 AND (a.salary > c.MinSalary AND a.salary < c.maxSalary)"
1000,10641,3902462,"select a.empName,b.deptName from Employee a natural join Department as d where a.salary >= (         select minSalary from Salary_Grade where grade=15 ) and a.salary <= (         select maxSalary from Salary_Grade where grade=15 )"
1001,32153,3902462,"SELECT empName,  deptname FROM Employee NATURAL JOIN Department WHERE salary      BETWEEN (SELECT minSalary FROM Salary_Grade WHERE grade = 15)      AND (SELECT maxSalary FROM Salary_Grade WHERE grade = 15)  /* SELECT empName,  deptName FROM Employee NATURAL JOIN Department WHERE salary > 0*/ "
1002,313637,3902462,"SELECT a.empName, b.deptName FROM Employee a NATURAL JOIN Department b  WHERE a.salary >= (SELECT minSalary FROM Salary_Grade WHERE grade = 15) AND       a.salary <= (SELECT maxSalary FROM Salary_Grade WHERE grade = 15)  "
1003,37267,3902462,"SELECT empName, deptName FROM Employee NATURAL JOIN Department, (     SELECT * FROM Salary_Grade WHERE grade = 15 ) as grade_15 WHERE Employee.salary >= grade_15.minSalary AND Employee.salary <= grade_15.maxSalary"
1004,35116,3902462,"SELECT  empName, deptName FROM Department, Employee WHERE (Department.deptID = Employee.deptID) and Employee.salary > (SELECT minSalary FROM Salary_Grade WHERE grade = 15)and Employee.salary < (SELECT maxSalary FROM Salary_Grade WHERE grade = 15)"
1005,30481,3902462,"SELECT a.empName, b.deptName FROM Employee E LEFT OUTER JOIN Department b ON a.deptID = b.deptID WHERE a.salary >= (SELECT minSalary                  FROM Salary_Grade                  WHERE grade = 15)     AND a.salary <= (select maxSalary                      FROM Salary_Grade                      WHERE grade = 15)"
1006,36594,3902462,"SELECT a.empName, b.deptName FROM Employee E      JOIN Department b ON b.deptID = a.deptID WHERE a.salary BETWEEN (SELECT S.minSalary                          FROM Salary_Grade S                         WHERE S.grade = 15)                         AND                         (SELECT S.maxSalary                         FROM Salary_Grade S                         WHERE S.grade = 15)"
1007,5791,3902462,"select empName, deptName from Department natural join Employee where salary >= (     select minSalary     from Salary_Grade     where grade = 15 ) and salary <= (     select maxSalary     from Salary_Grade     where grade = 15 )"
1008,331540,3902462,"Select empName, deptName from Department,Employee,Salary_Grade where Department.deptID=Employee.deptID and salary>=minSalary and salary<=maxSalary and grade = 15 "
1009,10556,3902462,"SELECT a.empName, b.deptName FROM Employee a NATURAL JOIN Department d WHERE a.salary >= (SELECT minSalary                    FROM Salary_Grade                    WHERE grade=15) AND       a.salary <= (SELECT maxSalary                    FROM Salary_Grade                    WHERE grade=15)  -- FROM Employee a JOIN Department b ON (a.deptID = b.deptID) -- join bc we want data from both tables"
1010,33198,3902462,"SELECT a.empName, c.deptName FROM Employee a, Salary_Grade b, Department c WHERE a.salary < b.maxSalary AND a.salary > b.minSalary AND b.grade = 15 AND a.deptID = c.deptID;"
1011,5233,3902462,"select empName, deptName from Department, Employee where Employee.deptID = Department.deptID and salary >= (select minSalary from Salary_Grade where grade = 15) and salary <= (select maxSalary from Salary_Grade where grade=15)"
1012,5435,3902462,"SELECT a.empName, b.deptName FROM Employee a  LEFT JOIN Department b  ON a.deptID = b.deptID WHERE a.salary <= (SELECT maxSalary                     FROM Salary_Grade sg                     WHERE sg.grade = 15)     AND a.salary >= (SELECT minSalary                     FROM Salary_Grade sg                     WHERE sg.grade = 15) "
1013,124294,3902462,"SELECT empName, deptName FROM Department NATURAL JOIN Employee,      (SELECT minSalary, maxSalary     FROM Salary_Grade     WHERE grade = 15) AS temp WHERE salary >= temp.minSalary AND salary <= temp.maxSalary"
1014,322502,3902462,"SELECT a.empName, b.deptName FROM Employee e JOIN Department b ON a.deptID = b.deptID WHERE a.salary >= (SELECT minSalary                    FROM Salary_Grade                    WHERE grade = 15)        AND a.salary <= (SELECT maxSalary                        FROM Salary_Grade                        WHERE grade = 15);       "
1015,36183,3902462,"SELECT a.empName, b.deptName FROM Employee a JOIN Department b ON (a.deptID = b.deptID) WHERE a.salary >= (SELECT minSalary                     FROM Salary_Grade                     WHERE grade=15) AND  a.salary <= (SELECT maxSalary             FROM Salary_Grade             WHERE grade = 15) "
1016,37657,3902465,SELECT * FROM Employee a JOIN Salary_Grade b ON (b.grade=13 OR b.grade=12) AND a.salary <= b.maxSalary AND a.salary>= b.minSalary WHERE a.jobTitle= 'IT Support' or a.jobTitle='Sales Rep.'
1017,125568,3902465,"SELECT * FROM Employee JOIN Salary_Grade      ON Employee.salary > Salary_Grade.minSalary AND Employee.salary < Salary_Grade.maxSalary  WHERE (grade = 12 OR grade = 13) AND (Employee.jobTitle = ""IT Support"" OR Employee.jobTitle = ""Sales Rep."")"
1018,34406,3902465,"SELECT * FROM Employee a, Salary_Grade b WHERE (a.salary BETWEEN b.minSalary AND b.maxSalary) AND b.grade IN (12, 13) AND a.empID IN (SELECT empID FROM Employee  WHERE jobTitle IN ('IT Support', 'Sales Rep.')) "
1019,342776,3902465,SELECT * FROM Employee a JOIN Salary_Grade b ON (salary > minSalary AND salary < maxSalary) WHERE (b.grade = 12 OR b.grade = 13) AND (jobTitle = 'IT Support' OR jobTitle = 'Sales Rep.')
1020,34549,3902465,"SELECT  * FROM    Employee a, Salary_Grade b WHERE   (    a.salary < b.maxSalary AND a.salary > b.minSalary AND (b.grade = 12 OR b.grade = 13)         )         AND          (         a.jobTitle = 'IT Support' OR a.jobTitle = 'Sales Rep.'             )"
1021,34602,3902465,SELECT * FROM Employee a JOIN Salary_Grade s ON a.salary <= b.maxSalary AND a.salary >= b.minSalary WHERE (jobTitle = 'IT Support' OR jobTitle = 'Sales Rep.') AND (grade = 12 OR grade = 13)
1022,124539,3902465,"SELECT *  FROM Employee, Salary_Grade WHERE  (Employee.salary > Salary_Grade.minSalary AND Employee.salary < Salary_Grade.maxSalary) AND (Salary_Grade.grade = 12 OR Salary_Grade.grade = 13) AND (Employee.jobTitle LIKE ""%IT Support%"" OR Employee.jobTitle LIKE ""%Sales Rep.%"") "
1023,308057,3902465,"SELECT *  FROM Employee, Salary_Grade WHERE grade IN (12, 13) AND salary >= minSalary  AND salary <= maxSalary AND jobTitle IN (""IT Support"", ""Sales Rep."") "
1024,186896,3902465,SELECT * FROM Employee a LEFT JOIN Salary_Grade b ON ((a.Salary >= b.minSalary) AND (a.Salary <= b.maxSalary)) WHERE (b.Grade = 12 OR b.Grade = 13) AND (a.jobTitle = 'IT Support' OR a.jobTitle = 'Sales Rep.')
