queryID,variantID,queryText
33758,3893282,"SELECT DISTINCT FirstName, LastName
FROM 
Students JOIN Enrollments ON Students.NetId = Enrollments.NetId JOIN Courses ON Enrollments.CRN = Courses.CRN
WHERE Students.Department <> Courses.Department
 "
30537,3893282,"SELECT DISTINCT st.FirstName, st.LastName
FROM(
SELECT e.NetId, s.FirstName, s.LastName, s.Department, e.CRN
FROM Enrollments e JOIN Students s ON e.NetId = s.NetId  
) AS st
JOIN Courses c ON c.CRN = st.CRN

"
36387,3893282,"SELECT Students.FirstName, Students.LastName
FROM Students
INNER JOIN Enrollments ON Students.NetId = Enrollments.NetId
INNER JOIN Courses ON Enrollments.CRN = Courses.CRN
WHERE Courses.Department <> Students.Department
GROUP BY Students.NetId;"
336388,3893282,"SELECT DISTINCT s.FirstName, s.LastName
FROM Students AS s
JOIN (SELECT Enrollments.NetId, Courses.Department
      FROM Enrollments
      JOIN Courses
      ON Enrollments.CRN = Courses.CRN) AS c
ON s.NetId = c.NetId
WHERE (s.Department <> c.Department )"
65042,3893282,"select distinct s.FirstName, s.LastName
from Students s, Courses c join Enrollments e on c.CRN = e.CRN
where s.NetId = e.NetId AND s.Department != c.Department
"
9781,3893282,"SELECT FirstName, LastName
FROM Students stu
WHERE EXISTS(SELECT NetId FROM Enrollments NATURAL JOIN Courses
WHERE Department <> stu.Department AND NetId = stu.NetId)"
33006,3893282,"SELECT DISTINCT Students.FirstName, Students.LastName
FROM Students, Enrollments, Courses
WHERE Students.NetId = Enrollments.NetId and Enrollments.CRN = Courses.CRN and Courses.Department <> Students.Department"
33358,3893282,"SELECT DISTINCT a.FirstName, a.LastName
FROM    (SELECT s.FirstName, s.LastName, s.Department AS sd, c.Department AS cd
        FROM Students s, Enrollments e, Courses c
        WHERE s.NetId = e.NetId and e.CRN = c.CRN
        ) As a
WHERE a.sd <> a.cd"
331540,3893282,"Select DISTINCT FirstName,LastName
from Students S,Enrollments E,Courses C
where S.NetId=E.NetId and E.CRN=C.CRN and S.Department!=C.Department

"
10556,3893282,"SELECT DISTINCT s.FirstName, s.LastName
FROM Students s JOIN Enrollments e ON(s.NetId = e.NetId) JOIN Courses c ON(e.CRN = c.CRN)
WHERE s.Department != c.Department"
322515,3893282,"SELECT 
    DISTINCT S.FirstName, S.LastName
FROM 
    Students S JOIN Enrollments E ON S.NetId = E.NetId
    JOIN Courses C ON C.CRN = E.CRN
WHERE
    C.Department <> S.Department"
130618,3893282,"SELECT DISTINCT FirstName, LastName
FROM Students s
WHERE EXISTS (SELECT NetId FROM Enrollments NATURAL JOIN Courses WHERE Courses.Department<>s.Department AND s.NetId = Enrollments.NetId) "
36209,3893282,"SELECT s.FirstName, s.LastName 
    FROM Students s 
    WHERE s.NetId IN
        (SELECT e.NetId 
            FROM Enrollments e 
            JOIN Courses c ON e.CRN = c.CRN 
            WHERE s.NetId = e.NetId and s.Department != c.Department);"
33198,3893282,"SELECT S.FirstName, S.LastName
FROM Students S, Courses C, Enrollments E
WHERE S.Department <> C.Department AND E.NetId = S.NetId AND E.CRN = C.CRN
GROUP BY S.FirstName, S.LastName;"
5233,3893282,"select distinct FirstName, LastName from Students, Enrollments, Courses where Students.NetId = Enrollments.NetId and Enrollments.CRN = Courses.CRN and Courses.Department <> Students.Department"
5435,3893282,"SELECT DISTINCT s.FirstName, s.LastName
FROM Students s
LEFT JOIN (
        SELECT e.NetId, Department AS classDept
        FROM Enrollments e
        LEFT JOIN (
            SELECT CRN, Department
            FROM Courses
        ) AS c
        ON c.CRN = e.CRN
    ) AS enr
ON enr.NetId = s.NetId
WHERE s.Department != classDept
"
35847,3893282,"select distinct s.FirstName, s.LastName
from Students s, Enrollments e inner join Courses c on e.CRN = c.CRN 
where s.NetId = e.NetId and s.Department <> c.Department;"
9782,3893282,"SELECT DISTINCT FirstName, LastName
FROM Students s, Enrollments e, Courses c
WHERE  (s.Department NOT LIKE c.Department 
    AND s.NetID = e.NetID
    AND e.CRN = c.CRN)
"
9769,3893282,"select distinct Huge_table.FirstName, Huge_table.LastName
from (select * from Students natural join Enrollments natural join (Select CRN, Department as C_Department from Courses) as T) as Huge_table
where Huge_table.Department <> Huge_table.C_Department"
124294,3893282,"SELECT FirstName, LastName
FROM Students s
WHERE Department <> ANY (
    SELECT Department
    FROM Enrollments NATURAL JOIN Courses
    WHERE s.NetId = NetId
);"
6923,3893282,"SELECT DISTINCT s.FirstName, s.LastName
FROM Students s NATURAL JOIN Enrollments e
WHERE s.Department <> (SELECT c.Department FROM Courses c WHERE c.CRN = e.CRN);"
7426,3893282,"SELECT DISTINCT FirstName, LastName
FROM Students s natural join(select Department as course_dep, NetId from Enrollments natural join Courses) c
WHERE Department <> course_dep"
34391,3893282,"SELECT Students.FirstName, Students.LastName
from Students, Enrollments, Courses
where Students.NetId = Enrollments.NetId and Enrollments.CRN = Courses.CRN and Students.Department <> Courses.Department
group by Students.NetId
"
260731,3893282,"SELECT FirstName, LastName
FROM Students S
WHERE EXISTS (
    SELECT *
    FROM Enrollments E
    WHERE S.NetId = E.NetId AND E.CRN IN (
        SELECT C.CRN
        FROM Courses C
        WHERE C.Department <> S.Department
    )
)"
5768,3893282,"SELECT DISTINCT FirstName, LastName
FROM Courses c JOIN Enrollments e ON e.CRN = c.CRN JOIN Students s ON e.NetId = s.NetId
WHERE s.Department <> c.Department"
322502,3893282,"SELECT DISTINCT S.FirstName, S.LastName
FROM Students S, Enrollments E, Courses C
WHERE S.NetId = E.NetId AND E.CRN = C.CRN AND S.Department != C.Department;"
36183,3893282,"SELECT DISTINCT s.FirstName, s.LastName
FROM Enrollments e 
JOIN Courses c ON (e.CRN = c.CRN)
JOIN Students s ON (s.NetId = e.NetId)  
WHERE(c.Department <> s.Department AND (s.NetId = e.NetId))"
35307,3893282,"SELECT DISTINCT FirstName,LastName
FROM Students s
INNER JOIN Enrollments e ON e.NetId = s.NetId 
INNER JOIN Courses c ON e.CRN = c.CRN
WHERE s.department <> c.department
"
31613,3893282,"SELECT DISTINCT s.FirstName, s.Lastname FROM Students s, Courses c, Enrollments e
WHERE s.NetID = e.NetId AND e.CRN = c.CRN and s.Department <> c.Department
"
313665,3893285,"select A.ProductName, 
(
select count(B.ProductId) from Products B
where B.YearReleased < A.YearReleased and A.BrandName=B.BrandName
) as AB
from Products A
order by ProductName;
"
335477,3893285,"select distinct p.ProductName, COALESCE(tmp.cn, 0 )
from Products p left join (select p1.ProductId, count(p2.ProductId) as cn from Products p1 right join Products p2 on p1.BrandName = p2.BrandName where p1.YearReleased > p2.YearReleased group by p1.ProductId) as tmp on p.ProductId = tmp.ProductId
order by p.ProductName;"
10968,3893285,"SELECT p.ProductName, (SELECT count(YearReleased)
                       FROM Products p2
                       WHERE p.YearReleased > p2.YearReleased AND p.BrandName = p2.BrandName)
FROM Products p
ORDER BY p.ProductName ASC"
11323,3893285,"select p1.ProductName,(
select count(p2.ProductName)
from Products p2
where p1.BrandName = p2.BrandName and p2.YearReleased < p1.YearReleased
-- group by p2.BrandName
-- having count(p2.YearReleased) <= 2010
)
from Products p1
#,YearRelease
-- Name
#having p1.time
order by p1.ProductName"
30662,3893285,"SELECT p.ProductName, (SELECT COUNT(ProductId) FROM Products prod WHERE p.YearReleased>prod.YearReleased AND p.BrandName = prod.BrandName)
FROM (Products p)
ORDER BY p.ProductName"
37657,3893285,"SELECT A.ProductName, (COUNT(*) - 1)
FROM Products A, Products B
WHERE A.BrandName = B.BrandName AND (B.YearReleased < A.YearReleased OR B.ProductName = A.ProductName)
GROUP BY A.ProductId
ORDER BY A.ProductName"
125568,3893285,"Select p1.ProductName, Count(p1.ProductId)-1
From Products p1, Products p2
Where (p1.YearReleased > p2.YearReleased AND p1.BrandName = p2.BrandName) or p1.ProductId = p2.ProductId
Group BY p1.ProductId
ORDER BY p1.ProductName"
34820,3893285,"SELECT p1.ProductName, COUNT(p2.ProductName)
FROM Products p1 LEFT OUTER JOIN Products p2 ON p1.BrandName = p2.BrandName AND p1.YearReleased > p2.YearReleased
GROUP BY p1.ProductName;


"
10955,3893285,"Select Prod.ProductName, (Select count(*) From Products Where Prod.BrandName = BrandName And Prod.YearReleased > YearReleased)
From Products Prod
Order by Prod.ProductName

"
35862,3893285,"SELECT ProductName, (SELECT Count(*) FROM Products b WHERE p.BrandName = b.BrandName and b.YearReleased < p.YearReleased)
FROM Products p
ORDER BY ProductName"
4915,3893285,"SELECT P.ProductName, (
SELECT count(*)
FROM Products P2
WHERE P2.BrandName = P.BrandName
AND P2.YearReleased < P.YearReleased
)
FROM Products P 
ORDER BY P.ProductName



"
11485,3893285,"Select g.name, count(g.p2id)-1
from 
    (
        Select p2.ProductName as name, p1.ProductId as p1id, p2.ProductId as p2id
        from Products p1, Products p2
        WHERE (p1.BrandName=p2.BrandName AND p1.YearReleased < p2.YearReleased) or p1.ProductId = p2.ProductId
    )as g
group by g.p2id
order by g.name ASC

"
325288,3893285,"SELECT p.ProductName as prodname, (SELECT COUNT(*) FROM Products p2 WHERE p.YearReleased > p2.YearReleased AND p.BrandName=p2.BrandName)
FROM Products p
ORDER BY prodname"
37668,3893285,"SELECT P.ProductName, ( SELECT COUNT(*)
                        FROM Products
                        WHERE BrandName = P.BrandName AND
                              YearReleased < P.YearReleased
                      ) AS result
FROM Products P
ORDER BY P.ProductName;"
128728,3893285,"Select Products.ProductName, Coalesce(counts,0)
From Products Left Join (Select  p.ProductName, count(p.ProductName) as counts
from Products p , Products a where p.BrandName = a.BrandName and  p.YearReleased > a.YearReleased
Group By p.ProductName) as q on q.ProductName = Products.ProductName
Order by Products.ProductName;"
9606,3893285,"Select p1.ProductName, (Select count(*) From Products p2
Where p1.BrandName = p2.BrandName and p1.YearReleased > p2.YearReleased)
From Products p1
Order by p1.ProductName
"
34406,3893285,"SELECT p.ProductName,
(SELECT COUNT(*)
FROM Products
WHERE Brandname = p.Brandname
AND YearReleased < p.YearReleased
)
FROM Products p
ORDER BY p.ProductName"
36577,3893285,"SELECT p3.ProductName, coalesce(temp.num, 0)
FROM(SELECT p1.ProductName, COUNT(p2.ProductName) AS num
FROM Products p1, Products p2
WHERE p1.BrandName = p2.BrandName and p1.YearReleased > p2.YearReleased 
GROUP BY p1.ProductName) AS temp RIGHT OUTER JOIN Products p3 ON temp.ProductName = p3.ProductName
ORDER BY p3.ProductName

"
342776,3893285,"SELECT p1.ProductName, COUNT(p2.ProductName)
FROM Products p1 LEFT OUTER JOIN Products p2 ON (p1.YearReleased > p2.YearReleased AND p1.BrandName = p2.BrandName)
GROUP BY p1.ProductName;
"
129745,3893285,"SELECT p.ProductName, (
    SELECT COUNT(*)
    FROM Products p2
    WHERE p2.BrandName=p.BrandName
    AND p2.YearReleased < p.YearReleased
)
FROM Products p
ORDER BY p.ProductName;"
331824,3893285,"SELECT Name1, Name2
FROM (SELECT P.ProductName Name1, count(PP.ProductName) Name2
    FROM Products P
    LEFT JOIN Products PP  -- leftjoin+on 
    ON P.YearReleased > PP.YearReleased AND P.BrandName = PP.BrandName
    GROUP BY Name1) AS A
"
31817,3893285,"SELECT ProductName, (SELECT COUNT(ProductId)
                        FROM Products P2 JOIN Brands B2 ON P2.BrandName = B2.BrandName
                        WHERE P1.YearReleased > P2.YearReleased AND B1.BrandName = B2.BrandName)
FROM Products P1 JOIN Brands B1 ON P1.BrandName = B1.BrandName
ORDER BY ProductName;"
33147,3893285,"SELECT x.ProductName, (SELECT count(*) 
FROM Products p
WHERE p.BrandName = x.BrandName and p.YearReleased < x.YearReleased)
FROM Products x
ORDER by x.ProductName"
317203,3893285,"select ProductName, (select count(ProductId) from Products p2 where p1.BrandName = p2.BrandName and p1.YearReleased > p2.YearReleased)
From Products p1
order by ProductName
;"
32932,3893285,"select p1.ProductName, count(p1.ProductName)-1
from Products p1 join Products p2 on p1.BrandName = p2.BrandName
where p1.YearReleased > p2.YearReleased or p1.ProductName = p2.ProductName
group by p1.ProductName"
331548,3893285,"select a.ProductName, count(b.YearReleased)
from Products a left join Products b
on a.YearReleased > b.YearReleased 
and a.BrandName = b.BrandName
Group by a.ProductName




"
11481,3893285,"Select Prod.ProductName, 
(Select count(*) From Products Where Prod.BrandName = BrandName And Prod.YearReleased > YearReleased)
From Products Prod
Order by Prod.ProductName
"
33032,3893285,"Select p1.ProductName, count(p2.ProductName)
From Products p1 LEFT OUTER JOIN Products p2 ON (p1.BrandName = p2.BrandName && p1.YearReleased > p2.YearReleased)
Group by p1.ProductId
Order by p1.ProductName"
131447,3893285,"SELECT Products.ProductName, (SELECT COUNT(*) FROM Products AS p WHERE p.YearReleased < Products.YearReleased AND p.BrandName = Products.BrandName)
FROM Products
ORDER BY Products.ProductName ASC;"
128458,3893285,"SELECT p.ProductName, (SELECT COUNT(*)
                    FROM Products
                    WHERE Products.BrandName =
                    p.BrandName AND Products.YearReleased < p.YearReleased)
FROM Products p
ORDER BY p.ProductName



"
34603,3893285,"SELECT pr.ProductName, COUNT(a.YearReleased)
FROM Products pr LEFT OUTER JOIN 

(
SELECT p.ProductName , p.YearReleased
FROM Products p JOIN Products p2 ON p.BrandName = p2.BrandName
WHERE (p.YearReleased > p2.YearReleased) 
) a ON pr.ProductName = a.ProductName

GROUP BY pr.ProductName




"
127187,3893285,"SELECT ProductName, (SELECT COUNT(*) FROM Products inside WHERE inside.YearReleased < p1.YearReleased AND inside.BrandName = p1.BrandName)
FROM Products p1
ORDER BY Productname;"
34602,3893285,"SELECT p1.ProductName, SUM(p1.YearReleased > p2.YearReleased)
FROM Products p1
LEFT OUTER JOIN 
(SELECT ProductName, BrandName, YearReleased
FROM Products) AS p2
ON p1.BrandName = p2.BrandName
-- p1.YearReleased > p2.YearReleased
GROUP BY p1.ProductName"
33743,3893285,"SELECT  B.ProductName, (count(A.ProductName)-1)
FROM Products A JOIN Products B
where (A.BrandName = B.BrandName) AND
(A.YearReleased < B.YearReleased) OR (A.ProductName = B.ProductName)
GROUP BY B.ProductName"
308057,3893285,"SELECT p1.ProductName, COUNT(p2.ProductId)
FROM Products p1 LEFT JOIN Products p2
ON p1.BrandName = p2.BrandName AND p2.YearReleased < p1.YearReleased
GROUP BY p1.ProductName"
36304,3893285,"Select p1.ProductName, (Select Count(*) from Products as p2 where p2.YearReleased < p1.YearReleased and p1.BrandName = p2.BrandName) as p3 
from Products as p1
order by p1.ProductName ASC"
126177,3893285,"Select p1.ProductName,  (Select Count(*)
                            From Products p2
                            Where p1.BrandName = p2.BrandName And p2.YearReleased < p1.YearReleased) as theCount
From Products p1
Order By p1.ProductName "
318960,3893285,"SELECT P1.ProductName,COUNT(P2.ProductId)
FROM Products P1 LEFT OUTER JOIN Products P2 ON P1.BrandName=P2.BrandName AND P1.YearReleased > P2.YearReleased
GROUP BY P1.ProductName;
"
30205,3893285,"SELECT Products.ProductName, IFNULL(numbers.freq, 0)
FROM Products 
LEFT JOIN (SELECT final.ProductName, COUNT(*) as freq
FROM (
SELECT Products.ProductName
	FROM 
		(SELECT Products.BrandName as bn1, Products.ProductName as pn1, Products.YearReleased as yr1, x.ProductName, x.YearReleased
		FROM 
			(SELECT * FROM Products) as x, Products
		WHERE Products.YearReleased > x.YearReleased AND Products.BrandName = x.BrandName
	) as fin, Products
	WHERE Products.ProductName = fin.pn1
) as final
GROUP BY final.ProductName ) as numbers
ON numbers.ProductName = Products.ProductName
ORDER BY Products.ProductName"
12098,3893285,"SELECT temp.ProductName, COUNT(temp.second)
FROM 
    (SELECT p.ProductName, p2.ProductName AS second
    FROM Products p LEFT OUTER JOIN Products p2 ON p.BrandName = p2.BrandName AND p.ProductId <> p2.ProductId AND p.YearReleased > p2.YearReleased) as temp
GROUP BY temp.ProductName

"
186896,3893285,"SELECT p1.ProductName, (SELECT Count(*)
                        FROM Products p2
                        WHERE ((p1.BrandName = p2.BrandName) AND 
                        (p1.YearReleased > p2.YearReleased)))
FROM Products p1
ORDER BY p1.ProductName"
83742,3893285,"SELECT p.ProductName, COUNT(p2.ProductName)
FROM Products p LEFT OUTER JOIN Products p2
    ON p.BrandName = p2.BrandName AND p.YearReleased > p2.YearReleased
    GROUP BY p.ProductName;
"
33334,3893285,"SELECT p1.ProductName, COUNT(p2.ProductName)
FROM Products p1 LEFT OUTER JOIN Products p2 
ON (p2.YearReleased < p1.YearReleased) AND (p2.BrandName = p1.BrandName)
GROUP by p1.ProductName"
336531,3893285,"select new_table.ProductName, COALESCE(old_table.sum, 0 )
from
(select C.ProductId,C.ProductName from Products C) new_table
left outer join 
(select A.ProductId, count(*) as sum
from
Products A, Products B
where A.YearReleased>B.YearReleased and A.BrandName=B.BrandName
group by A.ProductId) old_table

on new_table.ProductId=old_table.ProductId
order by new_table.ProductName
"
331920,3893285,"SELECT cur.ProductName, Count(pre.ProductName)
FROM Products AS cur
LEFT JOIN Products AS pre
ON (cur.BrandName = pre.BrandName AND cur.YearReleased > pre.YearReleased) 
Group BY cur.ProductName"
6193,3893285,"select pp.ProductName ,IFNULL(tb.temp_sum, 0) from Products pp left join (select pro.ProductName, sum(a.total) as temp_sum from Products pro join  (select p.BrandName, p.YearReleased, count(1) as total from Products p group by p.BrandName, p.YearReleased) as a on pro.BrandName = a.BrandName where pro.YearReleased > a.YearReleased  group by pro.ProductName ) as tb on pp.ProductName = tb.ProductName order by pp.ProductName"
35368,3893285,"SELECT ProductName, COALESCE(temp.cnt, 0)
FROM Products
LEFT JOIN (
    SELECT prod1.ProductName as name, count(prod2.ProductName) as cnt
    FROM Products prod1, Products prod2
    WHERE prod1.YearReleased > prod2.YearReleased
    AND prod1.BrandName = prod2.BrandName
    GROUP BY prod1.ProductName
) as temp
ON temp.name = Products.ProductName
ORDER BY ProductName"
35801,3893285,"select distinct a.ProductName, count(b.YearReleased < a.YearReleased)
from Products a
left join Products b on a.BrandName=b.BrandName and b.YearReleased < a.YearReleased
group by ProductName
order by ProductName;"
5498,3893285,"SELECT pro.ProductName, COUNT(p.ProductId) as olderProducts
FROM Products pro
LEFT OUTER JOIN (SELECT p1.ProductId FROM Products p1, Products p2 WHERE p1.BrandName = p2.BrandName AND p1.YearReleased > p2.YearReleased) p ON pro.ProductId = p.ProductId
GROUP BY pro.ProductId
ORDER BY pro.ProductName;"
34712,3893285,"select distinct
    p.ProductName, ifnull (pc.prodCnt, 0)
from
    Products p
    left outer join
    (select
        p.ProductId, count(*) prodCnt
    from
        Products p, Products p2
    where p.YearReleased > p2.YearReleased and p.BrandName = p2.BrandName and p.ProductId not like p2.ProductId
    group by p.ProductId
    ) pc
    on pc.ProductId = p.ProductId
order by p.ProductName"
5467,3893285,"SELECT Products.ProductName,  (SELECT count(*) from Products P where Products.BrandName = BrandName and Products.YearReleased > YearReleased) c
from Products
order by ProductName asc
"
313229,3893285,"SELECT p1.ProductName, Count(p2.ProductId)
FROM Products p1 LEFT OUTER JOIN Products p2 
    ON p1.BrandName = p2.BrandName AND p1.YearReleased > p2.YearReleased
GROUP BY p1.ProductId
ORDER BY p1.ProductName

-- SELECT * FROM Products p1 JOIN Products p2 ON p1.BrandName = p2.BrandName"
310293,3893285,"select p1.ProductName, count(p2.ProductId) from
    Products p1 left join Products p2 on p1.BrandName = p2.BrandName and p1.YearReleased > p2.YearReleased group by p1.ProductId, p1.ProductName order by p1.ProductName;"
5739,3893285,"SELECT a.ProductName,SUM(
    if(a.YearReleased > b.YearReleased, 1, 0))
FROM Products a
LEFT JOIN Products b ON a.BrandName = b.BrandName
WHERE a.BrandName = b.BrandName
GROUP BY a.ProductName 
"
32969,3893285,"select p1.ProductName, count(p1.ProductName) - 1
from Products p1 join Products p2 on p1.BrandName = p2.BrandName
where p1.YearReleased > p2.YearReleased or p1.ProductName = p2.ProductName
group by p1.ProductName
"
4397,3893285,"SELECT P.ProductName, (SELECT count(*) 
                  FROM Products 
                  WHERE (P.BrandName = BrandName) AND (P.YearReleased > YearReleased))
From Products P
ORDER BY P.ProductName"
33861,3893285,"SELECT ProductName, COALESCE(c, 0)
FROM Products
LEFT JOIN (
        SELECT p1.ProductName AS Prod1, COUNT(p1.ProductId) AS c
        FROM Products p1, Products p2
        WHERE p2.YearReleased < p1.YearReleased
        AND p1.BrandName = p2.BrandName
        GROUP BY Prod1
    ) AS inner_table ON Products.ProductName = inner_table.Prod1
ORDER BY ProductName ASC
"
10699,3893285,"Select p.ProductName, (Select count(*) From Products Where p.BrandName = BrandName And p.YearReleased > YearReleased)
From Products p
Order by p.ProductName"
318962,3893285,"select a.ProductName, 
    (select count(*)
     from Products as b
     where a.BrandName = b.BrandName and a.YearReleased > b.YearReleased)
from Products as a
order by a.ProductName"
126834,3893285,"SELECT P.ProductName, COUNT(P.ProductName) - 1
FROM Products P, (SELECT * FROM Products) AS TEMP
WHERE P.BrandName = TEMP.BrandName AND (P.YearReleased > TEMP.YearReleased OR P.ProductName = TEMP.ProductName)
GROUP BY P.ProductName
"
7926,3893285,"select P.ProductName, count(P.ProductName) - 1
from Products as P 
join Products as PP on (P.BrandName = PP.BrandName and P.YearReleased > PP.YearReleased) or
(P.BrandName = PP.BrandName and P.ProductName = PP.ProductName)
group by P.ProductName"
36316,3893285,"SELECT p1.ProductName AS curr_prod, (SELECT COUNT(p1.ProductName) FROM Products p1, Products p2 WHERE p1.ProductName = curr_prod AND p1.YearReleased > p2.YearReleased AND p1.BrandName = p2.BrandName)
FROM Products p1, Products p2
WHERE p1.BrandName = p2.BrandName
GROUP BY p1.ProductName;"
31860,3893285,"select Products.ProductName, coalesce(x.c, 0) from Products left join (select a.ProductName as p, count(*) as c from Products a left outer join Products b on a.BrandName = b.BrandName where a.YearReleased > b.YearReleased group by a.ProductName) x on x.p = Products.ProductName order by Products.ProductName asc"
34139,3893285,"SELECT awk1.ProductName, COUNT(awk2.ProductName)
FROM Products AS awk1
left join Products AS awk2 on awk1.BrandName = awk2.BrandName AND awk1.YearReleased > awk2.YearReleased
GROUP BY awk1.ProductName"
38065,3893285,"select ProductName, (select count(*)
                    from Products p2
                    where p2.YearReleased < p1.YearReleased and p2.BrandName = p1.BrandName)
from Products p1
order by p1.ProductName"
322740,3893285,"select a.ProductName, count(b.YearReleased)
from Products a
left join Products as b 
on a.BrandName = b.BrandName and a.YearReleased > b.YearReleased
group by a.ProductName"
33326,3893285,"SELECT ProductName,
    (SELECT COUNT(ProductName) FROM Products AS P2
        WHERE Products.YearReleased > P2.YearReleased AND Products.BrandName = P2.BrandName)
    FROM Products
    ORDER BY ProductName"
36288,3893285,"SELECT prod.ProductName, (SELECT COUNT(prod2.ProductId) FROM Products as prod2 WHERE prod.BrandName = prod2.BrandName AND prod2.YearReleased < prod.YearReleased)
FROM Products as prod
ORDER BY prod.ProductName;"
33496,3893285,"SELECT A.ProductName, COUNT(B.ProductId)
FROM Products A
LEFT JOIN Products B ON A.BrandName = B.BrandName AND A.YearReleased > B.YearReleased
GROUP BY A.ProductId
ORDER BY A.ProductName;"
34474,3893285,"select a.ProductName, (select count(1) from Products as a1 where a.BrandName = a1.BrandName and a1.YearReleased < a.YearReleased ) as num from Products a ORDER BY a.ProductName"
5259,3893285,"SELECT ProductName, 0 as count_before
FROM Products 
WHERE ProductName NOT IN (SELECT p1.ProductName FROM Products p1, Products p2 WHERE p1.YearReleased > p2.YearReleased AND p1.BRANDNAME = p2.BRANDNAME GROUP BY p1.ProductName)
UNION ALL
SELECT p1.ProductName as ProductName, count(p2.ProductName) as count_before
FROM Products p1, Products p2 
WHERE p1.YearReleased > p2.YearReleased AND p1.BRANDNAME = p2.BRANDNAME 
GROUP BY p1.ProductName
ORDER BY ProductName;"
5265,3893285,"SELECT p.ProductName, (
    SELECT COUNT(*)
    FROM Products p1
    WHERE p1.YearReleased < p.YearReleased
    AND p.BrandName = p1.BrandName
)
FROM Products p
ORDER BY p.ProductName"
5503,3893285,"SELECT P.ProductName, COUNT(RealCounts.ProductId) FROM Products P
LEFT OUTER JOIN
(SELECT P1.ProductId FROM Products P1, Products P2
WHERE P1.YearReleased > P2.YearReleased AND P1.BrandName = P2.BrandName) as RealCounts
ON P.ProductId = RealCounts.ProductId
GROUP BY P.ProductId
ORDER BY P.ProductName"
5271,3893285,"SELECT p1.ProductName, SUM(p1.YearReleased > p2.YearReleased)
FROM Products p1 LEFT OUTER JOIN Products p2 ON p1.BrandName = p2.BrandName
GROUP BY p1.ProductName"
4769,3893285,"SELECT new.ProductName, COUNT(old.ProductId)-1
FROM Products new, Products old
WHERE (new.YearReleased > old.YearReleased and new.BrandName = old.BrandName) or (new.YearReleased = old.YearReleased and new.ProductName = old.productName)
GROUP BY new.ProductName"
35385,3893285,"SELECT P1.ProductName, 
(SELECT COUNT(*) FROM Products as P2 
WHERE P1.BrandName = P2.BrandName 
AND P2.YearReleased < P1.YearReleased)
FROM Products as P1
ORDER BY P1.ProductName"
332195,3893285,"Select ProductName, (Select Count(*) 
                    From Products temp 
                    Where BrandName = Current.BrandName AND 
                    Current.YearReleased > YearReleased )
From Products Current
Order By ProductName"
335822,3893285,"select P.ProductName, count(Q.ProductId)
from Products as P left join Products as Q on P.YearReleased > Q.YearReleased and P.BrandName = Q.BrandName
group by P.ProductName;"
36117,3893285,"SELECT new.ProductName, COUNT(prior.ProductId)
FROM Products new LEFT OUTER JOIN Products prior
    ON new.BrandName = prior.BrandName AND new.YearReleased > prior.YearReleased
GROUP BY new.ProductId
ORDER BY new.ProductName;"
33084,3893285,"select p7.ProductName, ifnull(p6.cts, 0)
from Products p7
LEFT JOIN
(select p3.ProductName, p4.cts
from Products p3, (select p5.ProductName,count(p5.bProductId) as cts
from (select p1.ProductName, p2.ProductId as bProductId
from Products p1, Products p2
where p1.BrandName = p2.BrandName and p1.YearReleased > p2.YearReleased) p5
group by p5.ProductName) p4
where p3.ProductName = p4.ProductName) p6
on p7.ProductName = p6.ProductName
order by p7.ProductName"
7276,3893285,"SELECT ProductName, 
(SELECT COUNT(*)
    FROM Products AS p2
    WHERE p2.YearReleased < p.YearReleased and p2.BrandName = p.BrandName
    
)
FROM Products AS p
ORDER BY ProductName;"
313213,3893285,"select p1.ProductName, count(p2.ProductId)
from
(Products p1 left join Products p2
on p1.BrandName=p2.BrandName and p1.YearReleased > p2.YearReleased)
group by p1.ProductId
order by p1.ProductName
"
34660,3893285,"SELECT a.ProductName, (
    SELECT COUNT(b.ProductId)
    FROM Products b
    WHERE a.YearReleased > b.YearReleased AND a.BrandName = b.BrandName)
FROM Products a
ORDER BY ProductName ASC"
33331,3893285,"Select A.ProductName, Count(B.YearReleased)
From Products A Left Outer Join Products B
    on A.YearReleased > B.YearReleased and A.BrandName = B.BrandName
Group By A.ProductName




"
34476,3893285,"select p3.ProductName, coalesce ( tb1.ct,0) from (select p1.ProductName, count(p2.ProductName) as ct from Products p1, Products p2 where p2.BrandName = p1.Brandname and p2.YearReleased < p1.YearReleased group by p1.ProductName) as tb1 right outer join Products p3 on tb1.ProductName = p3.ProductName order by p3.ProductName asc"
11185,3893285,"select P1.ProductName,(select count(P2.ProductId)
                     from Products P2
                     where P2.YearReleased < P1.YearReleased and P1.BrandName = P2.BrandName)
from Products P1
order by P1.ProductName  "
5460,3893285,"select P.ProductName, (select count(*) from Products C where C.YearReleased < P.YearReleased and C.BrandName = P.BrandName) as _prodCount
from Products P
order by P.ProductName ASC;"
30765,3893285,"SELECT new.ProductName, COUNT(old.ProductId)
FROM Products old
RIGHT OUTER JOIN Products new
ON old.BrandName=new.BrandName AND new.YearReleased > old.YearReleased 
GROUP BY new.ProductName;
"
